2019-05-10 08:58:21.906 [main] INFO  top.ruandb.init.TaskInit - 初始化job到调度器-------------------------------->jobname:usp_fat_bacwsyqk,usp_fat_basyjb,usp_fat_basyss,usp_fat_basyzd,usp_fat_bq_brcwxxk
2019-05-10 08:58:21.913 [main] INFO  top.ruandb.init.TaskInit - 初始化job到调度器-------------------------------->jobname:usp_fat_jcbgmx,usp_fat_jybgmx,usp_fat_mz_yffymx,usp_fat_sxxx,usp_fat_wzsb_sb_byxx,usp_fat_wzsb_sb_jlxx
2019-05-10 08:58:21.930 [main] INFO  top.ruandb.init.TaskInit - 初始化job到调度器-------------------------------->jobname:usp_fat_wzsb_sb_srxx,usp_fat_wzsb_sb_wxxx,usp_fat_wzsb_sb_zjxx,usp_fat_wzsb_wz_bsxx,usp_fat_wzsb_wz_ckxx
2019-05-10 08:58:21.935 [main] INFO  top.ruandb.init.TaskInit - 初始化job到调度器-------------------------------->jobname:usp_fat_wzsb_wz_qlxx,usp_fat_wzsb_wz_rkxx,usp_fat_wzsb_wz_wtdxxx,usp_fat_wzsb_wz_xhxx,usp_fat_wzsb_wz_ykxx
2019-05-10 08:58:21.941 [main] INFO  top.ruandb.init.TaskInit - 初始化job到调度器-------------------------------->jobname:usp_fat_wzsb_wz_zgxx,usp_fat_yf_ypczmx,usp_fat_yk_ypczmx,usp_fat_yygh_pbxx,usp_fat_yy_mz_yyrc
2019-05-10 08:58:21.947 [main] INFO  top.ruandb.init.TaskInit - 初始化job到调度器-------------------------------->jobname:usp_fat_zlzb_zlgl_lcjybb,usp_fat_zlzb_zlgl_lcjyzk,usp_fat_zy_cwsyqk,usp_fat_zy_rjssbrfy_fat
2019-05-10 08:58:21.952 [main] INFO  top.ruandb.init.TaskInit - 初始化job到调度器-------------------------------->jobname:usp_fat_zy_rjsshzxx,usp_fat_zy_rjssxx,usp_fat_zy_ryywl,usp_fat_zy_yffymx,usp_fat_zy_zyfy_zy
2019-05-10 08:58:21.957 [main] INFO  top.ruandb.init.TaskInit - 初始化job到调度器-------------------------------->jobname:usp_fat_mz_ybjsxx,usp_fat_mz_mzfy,usp_fat_mz_mzywl
2019-05-10 08:58:21.961 [main] INFO  top.ruandb.init.TaskInit - 初始化job到调度器-------------------------------->jobname:usp_fat_zy_ybjsxx,usp_fat_zy_zyfy,usp_fat_zy_zyywl
2019-05-10 08:58:22.357 [main] INFO  top.ruandb.init.TaskInit - jobMap--->{22=PENDDING, 23=PENDDING, 24=PENDDING, 25=PENDDING, 26=PENDDING, 27=PENDDING, 28=PENDDING, 29=PENDDING, 30=PENDDING, 31=PENDDING, 10=PENDDING, 32=PENDDING, 11=PENDDING, 33=PENDDING, 12=PENDDING, 34=PENDDING, 13=PENDDING, 14=PENDDING, 15=PENDDING, 16=PENDDING, 17=PENDDING, 18=PENDDING, 19=PENDDING, 1=PENDDING, 2=PENDDING, 3=PENDDING, 4=PENDDING, 5=PENDDING, 6=PENDDING, 7=PENDDING, 9=PENDDING, 20=PENDDING, 21=PENDDING}
2019-05-10 08:58:22.358 [main] INFO  top.ruandb.init.TaskInit - groupMap--->{A=[13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25], B=[26, 27, 28, 29, 30, 31, 32, 33, 34], C=[], D=[]}
2019-05-10 08:58:22.358 [main] INFO  top.ruandb.init.TaskInit - jobMap,groupMap----------------------->初始化成功
2019-05-10 09:16:37.913 [http-nio-8080-exec-1] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2019-05-10 09:16:37.913 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2019-05-10 09:16:37.929 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 15 ms
2019-05-10 09:17:09.567 [http-nio-8080-exec-2] INFO  top.ruandb.init.TaskInit - kettle初始化开始-------------------------------------------------------->
2019-05-10 09:17:09.568 [http-nio-8080-exec-2] INFO  top.ruandb.init.TaskInit - kettle初始化结束-------------------------------------------------------->
2019-05-10 09:17:09.569 [http-nio-8080-exec-2] INFO  top.ruandb.init.TaskInit - 重新启动清空scheduler
2019-05-10 09:17:09.601 [http-nio-8080-exec-2] INFO  top.ruandb.init.TaskInit - 初始化job到调度器-------------------------------->jobname:JB_YY
2019-05-10 09:17:09.609 [http-nio-8080-exec-2] INFO  top.ruandb.init.TaskInit - 初始化job到调度器-------------------------------->jobname:JB_YF
2019-05-10 09:17:09.614 [http-nio-8080-exec-2] INFO  top.ruandb.init.TaskInit - 初始化job到调度器-------------------------------->jobname:JB_VW
2019-05-10 09:17:09.619 [http-nio-8080-exec-2] INFO  top.ruandb.init.TaskInit - 初始化job到调度器-------------------------------->jobname:JB_SS
2019-05-10 09:17:09.626 [http-nio-8080-exec-2] INFO  top.ruandb.init.TaskInit - 初始化job到调度器-------------------------------->jobname:JB_KSS
2019-05-10 09:17:09.632 [http-nio-8080-exec-2] INFO  top.ruandb.init.TaskInit - 初始化job到调度器-------------------------------->jobname:JB_ZY
2019-05-10 09:17:09.638 [http-nio-8080-exec-2] INFO  top.ruandb.init.TaskInit - 初始化job到调度器-------------------------------->jobname:JB_BQ
2019-05-10 09:17:09.645 [http-nio-8080-exec-2] INFO  top.ruandb.init.TaskInit - 初始化job到调度器-------------------------------->jobname:JB_DC
2019-05-10 09:17:09.650 [http-nio-8080-exec-2] INFO  top.ruandb.init.TaskInit - 初始化job到调度器-------------------------------->jobname:JB_ASMC
2019-05-10 09:17:09.656 [http-nio-8080-exec-2] INFO  top.ruandb.init.TaskInit - 初始化job到调度器-------------------------------->jobname:JB_YK
2019-05-10 09:17:09.662 [http-nio-8080-exec-2] INFO  top.ruandb.init.TaskInit - 初始化job到调度器-------------------------------->jobname:JB_GH
2019-05-10 09:17:09.667 [http-nio-8080-exec-2] INFO  top.ruandb.init.TaskInit - 初始化job到调度器-------------------------------->jobname:usp_dim_zlzb_jbbz_zkks,usp_dim_zlzb_zlgl_lcjybb,usp_dim_zlzb_zlgl_lcjyzk,usp_dim_zyts,usp_dim_zy_ypyfk,usp_dim_zy_zlzxx,usp_dim_zy_zlzxx_ys
2019-05-10 09:17:09.673 [http-nio-8080-exec-2] INFO  top.ruandb.init.TaskInit - 初始化job到调度器-------------------------------->jobname:usp_dim_yyxx,usp_dim_zddmk_ba,usp_dim_zdjb,usp_dim_zdss,usp_dim_zljg,usp_dim_zlzb_bfzlx,usp_dim_zlzb_fmfs,usp_dim_zlzb_jbbz_dbz,usp_dim_zlzb_jbbz_dq,usp_dim_zlzb_jbbz_xzljs
2019-05-10 09:17:09.683 [http-nio-8080-exec-2] INFO  top.ruandb.init.TaskInit - 初始化job到调度器-------------------------------->jobname:usp_dim_yk_czdmk,usp_dim_ypdl,usp_dim_ypfl,usp_dim_ypjx,usp_dim_ypxx,usp_dim_ysxx_ba,usp_dim_yyfs,usp_dim_yygr_dcnyjxx,usp_dim_yygr_xgdgbw,usp_dim_yylb,usp_dim_yymd,usp_dim_yysjd
2019-05-10 09:17:09.688 [http-nio-8080-exec-2] INFO  top.ruandb.init.TaskInit - 初始化job到调度器-------------------------------->jobname:usp_dim_xydl,usp_dim_xyzlxx,usp_dim_ybflxx,usp_dim_yb_yblx,usp_dim_ycbw,usp_dim_ycfj,usp_dim_ycly,usp_dim_yfdmk,usp_dim_yf_czdmk,usp_dim_yg_ssfxdj,usp_dim_yg_ssgrbw,usp_dim_ykdmk
2019-05-10 09:17:09.696 [http-nio-8080-exec-2] INFO  top.ruandb.init.TaskInit - 初始化job到调度器-------------------------------->jobname:usp_dim_wzjb,usp_dim_wzsb_cblx,usp_dim_wzsb_kfxx,usp_dim_wzsb_wzkpxx,usp_dim_wzsb_wzpmggxx,usp_dim_wzsb_wz_djlb,usp_dim_wzsb_wz_ghdwxx,usp_dim_wzsb_wz_rkfs,usp_dim_xxxx
2019-05-10 09:17:09.701 [http-nio-8080-exec-2] INFO  top.ruandb.init.TaskInit - 初始化job到调度器-------------------------------->jobname:usp_dim_ssjb,usp_dim_ssmz_asamzfj,usp_dim_ssmz_mzfsfl,usp_dim_ssmz_sssjlx,usp_dim_ssxx,usp_dim_sxblfylx,usp_dim_sxfsxx,usp_dim_sxlyxx,usp_dim_sxytxx,usp_dim_time,usp_dim_tsypbz
2019-05-10 09:17:09.718 [http-nio-8080-exec-2] INFO  top.ruandb.init.TaskInit - 初始化job到调度器-------------------------------->jobname:usp_dim_rjssxx,usp_dim_sex,usp_dim_sfdxmk,usp_dim_sfxxmk,usp_dim_sf_cfsfjg,usp_dim_sf_cfwt,usp_dim_sf_cfwtfl,usp_dim_sf_cfwtjb,usp_dim_sf_ypyfk,usp_dim_ssbw,usp_dim_ssflxx
2019-05-10 09:17:09.724 [http-nio-8080-exec-2] INFO  top.ruandb.init.TaskInit - 初始化job到调度器-------------------------------->jobname:usp_dim_lclj,usp_dim_lcsfxmk,usp_dim_lis_instrument,usp_dim_lyfs,usp_dim_mjzbz,usp_dim_mzfs,usp_dim_mzzy,usp_dim_nld,usp_dim_qkdj,usp_dim_qzts,usp_dim_ris_instrument,usp_dim_rjssbz
2019-05-10 09:17:09.729 [http-nio-8080-exec-2] INFO  top.ruandb.init.TaskInit - 初始化job到调度器-------------------------------->jobname:usp_dim_jsk_ysyy,usp_dim_jsk_ztsxfs,usp_dim_jylb,usp_dim_jzzy_bqfj,usp_dim_jzzy_brqx,usp_dim_jzzy_cyfs,usp_dim_kfyxk_bfzlx,usp_dim_kfyxk_kflx,usp_dim_kssjb,usp_dim_ksxx_ba
2019-05-10 09:17:09.734 [http-nio-8080-exec-2] INFO  top.ruandb.init.TaskInit - 初始化job到调度器-------------------------------->jobname:usp_dim_aers_warningeventtype,usp_dim_bqdmk_ba,usp_dim_cflx,usp_dim_cfz,usp_dim_cyfs,usp_dim_czryk,usp_dim_ddshcdjb,usp_dim_ddyy,usp_dim_drgs_fxpgdj,usp_dim_fyck,usp_dim_ghlb
2019-05-10 09:17:09.739 [http-nio-8080-exec-2] INFO  top.ruandb.init.TaskInit - 初始化job到调度器-------------------------------->jobname:usp_dim_ghtj,usp_dim_ghyysjc,usp_dim_gysxx,usp_dim_hour,usp_dim_hsxm,usp_dim_jclb,usp_dim_jsk_txfs,usp_dim_jsk_xgtllb,usp_dim_jsk_xtzlfs,usp_dim_jsk_ysfs,usp_dim_jsk_ysgj
2019-05-10 09:17:09.747 [http-nio-8080-exec-2] INFO  top.ruandb.init.TaskInit - 初始化job到调度器-------------------------------->jobname:usp_dim_aers_eventyzcd,usp_dim_aers_medevent_ss_cwlx,usp_dim_aers_medicaleventtype,usp_dim_aers_nursevt_gl_bfzlx,usp_dim_aers_nursingeventtype,usp_dim_aers_ryzc
